,Track ID,Genre,Listens,Artist Name,Location,Release Date
35487,53443,Electronic,658,Fanas,Bucharest,2011-09-06 00:00:00
35488,53444,Electronic,363,Fanas,Bucharest,2011-09-06 00:00:00
35489,53445,Electronic,388,Fanas,Bucharest,2011-09-06 00:00:00
35490,53446,Electronic,1291,Fanas,Bucharest,2011-09-06 00:00:00
35491,53447,Electronic,367,Fanas,Bucharest,2011-09-06 00:00:00
35492,53448,Electronic,274,Fanas,Bucharest,2011-09-06 00:00:00
35493,53449,Electronic,284,Fanas,Bucharest,2011-09-06 00:00:00
35494,53450,Electronic,289,Fanas,Bucharest,2011-09-06 00:00:00
35495,53451,Electronic,413,Fanas,Bucharest,2011-09-06 00:00:00
35496,53452,Electronic,510,Fanas,Bucharest,2011-09-06 00:00:00
35497,53453,Electronic,2270,Fanas,Bucharest,2011-09-06 00:00:00
35498,53454,Electronic,261,Fanas,Bucharest,2011-09-06 00:00:00
35499,53455,Electronic,426,Fanas,Bucharest,2011-09-06 00:00:00
35500,53456,Electronic,289,Fanas,Bucharest,2011-09-06 00:00:00
35501,53457,Electronic,53183,Fanas,Bucharest,2011-09-06 00:00:00
35502,53458,Electronic,328,Fanas,Bucharest,2011-09-06 00:00:00
35503,53459,Electronic,441,Fanas,Bucharest,2011-09-06 00:00:00
35504,53460,Electronic,371,Fanas,Bucharest,2011-09-06 00:00:00
35505,53461,Electronic,483,Fanas,Bucharest,2011-09-06 00:00:00
35506,53462,Electronic,772,Fanas,Bucharest,2011-09-06 00:00:00
35514,53570,Rock,1494,Family Curse,"Brooklyn, NY",2011-09-30 00:00:00
35515,53573,Folk,503,Mary Lorson,"Ithaca, New York",2011-08-31 00:00:00
35516,53574,Folk,213,Mary Lorson,"Ithaca, New York",2011-08-31 00:00:00
35517,53575,Folk,280,Mary Lorson,"Ithaca, New York",2011-08-31 00:00:00
35518,53576,Folk,671,Mary Lorson,"Ithaca, New York",2011-08-31 00:00:00
35519,53577,Folk,551,Mary Lorson,"Ithaca, New York",2011-08-31 00:00:00
35520,53578,Folk,773,Mary Lorson,"Ithaca, New York",2011-08-31 00:00:00
35528,53586,Folk,3492,Big Blood,"South Portland, Maine",2011-07-01 00:00:00
35529,53587,Folk,2407,Big Blood,"South Portland, Maine",2011-07-01 00:00:00
35530,53588,Folk,1703,Big Blood,"South Portland, Maine",2011-07-01 00:00:00
35531,53589,Folk,1335,Big Blood,"South Portland, Maine",2011-07-01 00:00:00
35532,53590,Folk,3052,Big Blood,"South Portland, Maine",2011-07-01 00:00:00
35537,53636,Rock,932,The Unsacred Hearts,NEW YORK CITY,2011-07-12 00:00:00
35538,53637,Rock,155,The Unsacred Hearts,NEW YORK CITY,2011-07-12 00:00:00
35539,53638,Rock,107,The Unsacred Hearts,NEW YORK CITY,2011-07-12 00:00:00
35540,53639,Rock,81,The Unsacred Hearts,NEW YORK CITY,2011-07-12 00:00:00
35541,53640,Rock,63,The Unsacred Hearts,NEW YORK CITY,2011-07-12 00:00:00
35542,53641,Rock,57,The Unsacred Hearts,NEW YORK CITY,2011-07-12 00:00:00
35543,53642,Rock,109,The Unsacred Hearts,NEW YORK CITY,2011-07-12 00:00:00
35544,53643,Rock,88,The Unsacred Hearts,NEW YORK CITY,2011-07-12 00:00:00
35545,53644,Rock,206,The Unsacred Hearts,NEW YORK CITY,2011-07-12 00:00:00
35546,53645,Rock,103,The Unsacred Hearts,NEW YORK CITY,2011-07-12 00:00:00
35547,53646,Rock,71,The Unsacred Hearts,NEW YORK CITY,2011-07-12 00:00:00
35548,53647,Rock,104,The Unsacred Hearts,NEW YORK CITY,2011-07-12 00:00:00
35575,53685,Experimental,278,Salakapakka Sound System,Helsinki FINLAND,2011-09-13 00:00:00
35577,53687,Experimental,190,Salakapakka Sound System,Helsinki FINLAND,2011-09-13 00:00:00
35579,53689,Experimental,328,Salakapakka Sound System,Helsinki FINLAND,2011-09-13 00:00:00
35581,53691,Experimental,350,Salakapakka Sound System,Helsinki FINLAND,2011-09-13 00:00:00
35614,53729,Experimental,1531,Adriano Orru,"Cagliari, Italy",2011-09-15 00:00:00
35615,53730,Experimental,791,Adriano Orru,"Cagliari, Italy",2011-09-15 00:00:00
35616,53731,Experimental,701,Adriano Orru,"Cagliari, Italy",2011-09-15 00:00:00
35617,53732,Experimental,631,Adriano Orru,"Cagliari, Italy",2011-09-15 00:00:00
35618,53733,Experimental,684,Adriano Orru,"Cagliari, Italy",2011-09-15 00:00:00
35619,53734,Experimental,1133,Adriano Orru,"Cagliari, Italy",2011-09-15 00:00:00
35620,53735,Rock,556,The Cute Lepers,"Seattle, WA",2011-09-07 00:00:00
35621,53736,Rock,389,The Cute Lepers,"Seattle, WA",2011-09-07 00:00:00
35622,53737,Rock,444,The Cute Lepers,"Seattle, WA",2011-09-07 00:00:00
35623,53738,Rock,462,The Cute Lepers,"Seattle, WA",2011-09-07 00:00:00
35624,53739,Rock,812,The Cute Lepers,"Seattle, WA",2011-09-07 00:00:00
35625,53740,Rock,769,The Cute Lepers,"Seattle, WA",2011-09-07 00:00:00
35626,53741,Rock,550,The Cute Lepers,"Seattle, WA",2011-09-07 00:00:00
35627,53742,Rock,689,The Cute Lepers,"Seattle, WA",2011-09-07 00:00:00
35628,53743,Rock,1335,The Cute Lepers,"Seattle, WA",2011-09-07 00:00:00
35629,53744,Rock,1645,The Cute Lepers,"Seattle, WA",2011-09-07 00:00:00
35630,53745,Spoken,519,The Cute Lepers,"Seattle, WA",2011-09-07 00:00:00
35631,53746,Rock,454,Hooves,"New York, New York",2011-08-28 00:00:00
35632,53747,Rock,243,Hooves,"New York, New York",2011-08-28 00:00:00
35633,53748,Rock,222,Hooves,"New York, New York",2011-08-28 00:00:00
35634,53749,Rock,479,Hooves,"New York, New York",2011-08-28 00:00:00
35635,53758,Rock,389,Sally Crewe And the Sudden Moves,"Austin, Texas",2011-09-08 00:00:00
35654,53807,Rock,3046,Sex Church,"Vancouver, BC",2011-10-11 00:00:00
35696,53859,Electronic,2692,The Easton Ellises,"Montreal, Canada",2011-05-24 00:00:00
35697,53860,Electronic,3550,The Easton Ellises,"Montreal, Canada",2011-05-24 00:00:00
35698,53861,Electronic,2948,The Easton Ellises,"Montreal, Canada",2011-05-24 00:00:00
35699,53862,Electronic,3767,The Easton Ellises,"Montreal, Canada",2011-05-24 00:00:00
35700,53863,Electronic,6744,The Easton Ellises,"Montreal, Canada",2011-05-24 00:00:00
35712,53878,Electronic,1305,Black Forest Orchestra,UK,2011-09-12 00:00:00
35802,53987,Hip-Hop,96,Just Plain Ant,"Richmond, Virginia",2011-08-16 00:00:00
35803,53988,Hip-Hop,1183,Just Plain Ant,"Richmond, Virginia",2011-08-16 00:00:00
35804,53989,Hip-Hop,193,Just Plain Ant,"Richmond, Virginia",2011-08-16 00:00:00
35805,53990,Hip-Hop,46,Just Plain Ant,"Richmond, Virginia",2011-08-16 00:00:00
35806,53991,Hip-Hop,88,Just Plain Ant,"Richmond, Virginia",2011-08-16 00:00:00
35808,53995,Hip-Hop,85,Just Plain Ant,"Richmond, Virginia",2011-09-13 00:00:00
35809,53996,Hip-Hop,100,Just Plain Ant,"Richmond, Virginia",2011-09-13 00:00:00
35810,53997,Hip-Hop,121,Just Plain Ant,"Richmond, Virginia",2011-09-13 00:00:00
35811,53998,Hip-Hop,89,Just Plain Ant,"Richmond, Virginia",2011-09-13 00:00:00
35812,53999,Hip-Hop,206,Just Plain Ant,"Richmond, Virginia",2011-09-06 00:00:00
35813,54000,Hip-Hop,156,Just Plain Ant,"Richmond, Virginia",2011-09-06 00:00:00
35814,54001,Hip-Hop,166,Just Plain Ant,"Richmond, Virginia",2011-09-06 00:00:00
35815,54002,Hip-Hop,172,Just Plain Ant,"Richmond, Virginia",2011-09-06 00:00:00
35816,54003,Hip-Hop,182,Just Plain Ant,"Richmond, Virginia",2011-09-06 00:00:00
35817,54004,Hip-Hop,534,Just Plain Ant,"Richmond, Virginia",2011-09-06 00:00:00
35818,54005,Hip-Hop,434,Just Plain Ant,"Richmond, Virginia",2011-09-06 00:00:00
35819,54006,Hip-Hop,169,Just Plain Ant,"Richmond, Virginia",2011-09-06 00:00:00
35820,54007,Hip-Hop,363,Just Plain Ant,"Richmond, Virginia",2011-09-06 00:00:00
35821,54008,Hip-Hop,185,Just Plain Ant,"Richmond, Virginia",2011-09-06 00:00:00
35822,54009,Hip-Hop,183,Just Plain Ant,"Richmond, Virginia",2011-09-06 00:00:00
35823,54010,Hip-Hop,298,Just Plain Ant,"Richmond, Virginia",2011-09-06 00:00:00
35824,54011,Hip-Hop,254,Just Plain Ant,"Richmond, Virginia",2011-09-06 00:00:00
35825,54012,Hip-Hop,356,Just Plain Ant,"Richmond, Virginia",2011-09-06 00:00:00
35826,54013,Hip-Hop,435,Just Plain Ant,"Richmond, Virginia",2011-09-06 00:00:00
35831,54021,Rock,555,Coïtus Int.,"Utrecht, Netherlands",2011-05-12 00:00:00
35867,54061,Folk,1056,Yair Yona,"Tel Aviv, Israel",2011-09-05 00:00:00
35868,54062,Folk,1530,Yair Yona,"Tel Aviv, Israel",2011-09-05 00:00:00
35869,54063,Folk,2021,Yair Yona,"Tel Aviv, Israel",2011-09-05 00:00:00
35870,54064,Folk,2595,Yair Yona,"Tel Aviv, Israel",2011-09-05 00:00:00
35871,54065,Rock,1877,WOMAN,"New York City, NY",2009-07-01 00:00:00
35876,54070,Spoken,395,No Babies,"Oakland, CA, USA",2011-09-20 00:00:00
35877,54071,Rock,197,No Babies,"Oakland, CA, USA",2011-09-20 00:00:00
35878,54072,Rock,657,No Babies,"Oakland, CA, USA",2011-09-20 00:00:00
35879,54073,Rock,240,No Babies,"Oakland, CA, USA",2011-09-20 00:00:00
35880,54074,Rock,191,No Babies,"Oakland, CA, USA",2011-09-20 00:00:00
35881,54075,Rock,258,No Babies,"Oakland, CA, USA",2011-09-20 00:00:00
35882,54076,Rock,301,No Babies,"Oakland, CA, USA",2011-09-20 00:00:00
35883,54077,Rock,450,No Babies,"Oakland, CA, USA",2011-09-20 00:00:00
35884,54078,Rock,829,No Babies,"Oakland, CA, USA",2011-09-20 00:00:00
35885,54079,Spoken,508,High Castle,"Oakland, CA",2011-09-13 00:00:00
35886,54080,Rock,209,High Castle,"Oakland, CA",2011-09-13 00:00:00
35887,54081,Rock,84,High Castle,"Oakland, CA",2011-09-13 00:00:00
35888,54082,Rock,134,High Castle,"Oakland, CA",2011-09-13 00:00:00
35889,54083,Rock,179,High Castle,"Oakland, CA",2011-09-13 00:00:00
35890,54084,Rock,160,High Castle,"Oakland, CA",2011-09-13 00:00:00
35891,54085,Rock,140,High Castle,"Oakland, CA",2011-09-13 00:00:00
35892,54086,Rock,293,High Castle,"Oakland, CA",2011-09-13 00:00:00
35911,54124,Electronic,1386,happiness in aeroplanes,"Brooklyn, NYC",2011-05-05 00:00:00
35912,54125,Electronic,380,happiness in aeroplanes,"Brooklyn, NYC",2011-05-05 00:00:00
35913,54126,Electronic,407,happiness in aeroplanes,"Brooklyn, NYC",2011-05-05 00:00:00
35914,54127,Electronic,558,happiness in aeroplanes,"Brooklyn, NYC",2011-05-05 00:00:00
35915,54128,Electronic,534,happiness in aeroplanes,"Brooklyn, NYC",2011-05-05 00:00:00
35916,54129,Electronic,630,happiness in aeroplanes,"Brooklyn, NYC",2011-05-05 00:00:00
35917,54130,Electronic,676,happiness in aeroplanes,"Brooklyn, NYC",2011-05-05 00:00:00
35918,54131,Electronic,933,happiness in aeroplanes,"Brooklyn, NYC",2011-05-05 00:00:00
35919,54132,Electronic,729,happiness in aeroplanes,"Brooklyn, NYC",2011-05-05 00:00:00
35920,54133,Electronic,750,happiness in aeroplanes,"Brooklyn, NYC",2011-05-05 00:00:00
35921,54134,Electronic,1319,happiness in aeroplanes,"Brooklyn, NYC",2011-05-05 00:00:00
35922,54135,Electronic,744,happiness in aeroplanes,"Brooklyn, NYC",2011-05-05 00:00:00
35923,54136,Electronic,783,happiness in aeroplanes,"Brooklyn, NYC",2011-05-05 00:00:00
35924,54137,Electronic,1129,happiness in aeroplanes,"Brooklyn, NYC",2011-05-05 00:00:00
35925,54138,Electronic,1558,happiness in aeroplanes,"Brooklyn, NYC",2011-05-05 00:00:00
35972,54188,Rock,101,Cellular Chaos,"Brooklyn, NY",2011-05-27 00:00:00
35973,54189,Rock,83,Cellular Chaos,"Brooklyn, NY",2011-05-27 00:00:00
35974,54190,Rock,86,Cellular Chaos,"Brooklyn, NY",2011-05-27 00:00:00
35975,54191,Rock,110,Cellular Chaos,"Brooklyn, NY",2011-05-27 00:00:00
35977,54193,Rock,121,The German Measles,"Ridgewood, NY",2011-09-22 00:00:00
35978,54194,Rock,215,The German Measles,"Ridgewood, NY",2011-09-22 00:00:00
35979,54195,Rock,137,The German Measles,"Ridgewood, NY",2011-09-22 00:00:00
35980,54196,Rock,142,The German Measles,"Ridgewood, NY",2011-09-22 00:00:00
35981,54197,Rock,134,The German Measles,"Ridgewood, NY",2011-09-22 00:00:00
35982,54198,Rock,241,The German Measles,"Ridgewood, NY",2011-09-22 00:00:00
35983,54199,Rock,195,The German Measles,"Ridgewood, NY",2011-09-22 00:00:00
35984,54200,Rock,301,The German Measles,"Ridgewood, NY",2011-09-22 00:00:00
35985,54201,Rock,2012,The German Measles,"Ridgewood, NY",2011-09-22 00:00:00
35986,54202,Spoken,429,Bandana Splits,"Brooklyn, NY 11231",2011-09-04 00:00:00
36000,54216,Experimental,558,((( vlubä ))),Argentina,2011-09-27 00:00:00
36001,54217,Experimental,345,((( vlubä ))),Argentina,2011-09-27 00:00:00
36002,54218,Experimental,253,((( vlubä ))),Argentina,2011-09-27 00:00:00
36003,54219,Experimental,231,((( vlubä ))),Argentina,2011-09-27 00:00:00
36004,54220,Experimental,421,((( vlubä ))),Argentina,2011-09-27 00:00:00
36005,54221,Experimental,234,((( vlubä ))),Argentina,2011-09-27 00:00:00
36006,54222,Experimental,248,((( vlubä ))),Argentina,2011-09-27 00:00:00
36007,54223,Experimental,245,((( vlubä ))),Argentina,2011-09-27 00:00:00
36017,54234,Pop,1354,Ivy,"New York, NY 10001",2011-09-04 00:00:00
36018,54235,Pop,1239,Ivy,"New York, NY 10001",2011-09-04 00:00:00
36019,54236,Pop,1883,Ivy,"New York, NY 10001",2011-09-04 00:00:00
36020,54237,Pop,710,Ivy,"New York, NY 10001",2011-09-04 00:00:00
36021,54238,Pop,104,Ivy,"New York, NY 10001",2011-09-04 00:00:00
36024,54242,Spoken,306,Mike Doughty,"Brooklyn, NYC",2011-09-21 00:00:00
36027,54245,Spoken,205,Mike Doughty,"Brooklyn, NYC",2011-09-21 00:00:00
36029,54248,Spoken,174,Mike Doughty,"Brooklyn, NYC",2011-09-21 00:00:00
36032,54251,Spoken,243,Mike Doughty,"Brooklyn, NYC",2011-09-21 00:00:00
36035,54254,Spoken,412,Mike Doughty,"Brooklyn, NYC",2011-09-21 00:00:00
36052,54272,Spoken,240,Mike Doughty,"Brooklyn, NYC",2011-09-21 00:00:00
36053,54282,Rock,259,Abstract Artimus,"New York, New York",2011-08-31 00:00:00
36054,54283,Rock,182,Abstract Artimus,"New York, New York",2011-08-31 00:00:00
36055,54284,Rock,128,Abstract Artimus,"New York, New York",2011-08-31 00:00:00
36056,54285,Rock,122,Abstract Artimus,"New York, New York",2011-08-31 00:00:00
36057,54286,Rock,335,Abstract Artimus,"New York, New York",2011-08-31 00:00:00
36058,54287,Rock,169,Abstract Artimus,"New York, New York",2011-08-31 00:00:00
36059,54288,Rock,249,Abstract Artimus,"New York, New York",2011-08-31 00:00:00
36060,54289,Rock,131,Abstract Artimus,"New York, New York",2011-08-31 00:00:00
36061,54290,Rock,211,Abstract Artimus,"New York, New York",2011-08-31 00:00:00
36062,54292,Folk,306,Whitman,"Los Angeles, California",2011-09-27 00:00:00
36063,54294,Folk,424,Whitman,"Los Angeles, California",2011-09-27 00:00:00
36064,54295,Folk,518,Whitman,"Los Angeles, California",2011-09-27 00:00:00
36065,54296,Folk,507,Whitman,"Los Angeles, California",2011-09-27 00:00:00
36066,54297,Folk,760,Whitman,"Los Angeles, California",2011-09-27 00:00:00
36067,54298,Rock,1249,The Embarrassment,"Wichita, KS",2011-10-01 00:00:00
36096,54328,Experimental,279,Alfredo Costa Monteiro & Tim Olive,"Barcelona, Spain & Osaka, Japan",2011-09-27 00:00:00
36097,54329,Experimental,138,Alfredo Costa Monteiro & Tim Olive,"Barcelona, Spain & Osaka, Japan",2011-09-27 00:00:00
36098,54330,Experimental,68,Alfredo Costa Monteiro & Tim Olive,"Barcelona, Spain & Osaka, Japan",2011-09-27 00:00:00
36099,54331,Experimental,135,Alfredo Costa Monteiro & Tim Olive,"Barcelona, Spain & Osaka, Japan",2011-09-27 00:00:00
36104,54338,Rock,958,Lame Drivers,"Brooklyn, New York",2011-10-01 00:00:00
36105,54339,Rock,833,Lame Drivers,"Brooklyn, New York",2011-10-01 00:00:00
36118,54362,Hip-Hop,787,K. Sparks,"Queens, NY",2011-09-19 00:00:00
36119,54363,Hip-Hop,714,K. Sparks,"Queens, NY",2011-09-19 00:00:00
36120,54365,Hip-Hop,1882,K. Sparks,"Queens, NY",2011-09-19 00:00:00
36121,54368,Hip-Hop,886,K. Sparks,"Queens, NY",2011-09-19 00:00:00
36122,54376,Hip-Hop,4372,K. Sparks,"Queens, NY",2011-09-19 00:00:00
36158,54433,International,652,Dr. RemiX,Amsterdam - Nederlands,2011-08-04 00:00:00
36163,54443,International,960,Mastermind XS,Saarbrücken (Germany),2011-08-04 00:00:00
36181,54463,International,1850,DuBoLoGy,"Rennes, France",2011-08-25 00:00:00
36182,54464,International,908,DuBoLoGy,"Rennes, France",2011-08-25 00:00:00
36183,54465,International,888,DuBoLoGy,"Rennes, France",2011-08-25 00:00:00
36184,54466,International,1404,DuBoLoGy,"Rennes, France",2011-08-25 00:00:00
36185,54467,International,988,DuBoLoGy,"Rennes, France",2011-08-25 00:00:00
36186,54468,International,2084,DuBoLoGy,"Rennes, France",2011-08-25 00:00:00
36187,54469,International,2072,DuBoLoGy,"Rennes, France",2011-08-25 00:00:00
36188,54470,International,8071,DuBoLoGy,"Rennes, France",2011-08-25 00:00:00
36192,54475,International,412,Friglob,"Zagreb, Croatia",2011-09-28 00:00:00
36193,54476,International,480,Friglob,"Zagreb, Croatia",2011-09-28 00:00:00
36194,54477,International,365,Friglob,"Zagreb, Croatia",2011-09-28 00:00:00
36195,54478,International,358,Friglob,"Zagreb, Croatia",2011-09-28 00:00:00
36196,54479,International,709,Friglob,"Zagreb, Croatia",2011-09-28 00:00:00
36197,54480,International,498,Friglob,"Zagreb, Croatia",2011-09-28 00:00:00
36198,54481,International,1506,Friglob,"Zagreb, Croatia",2011-09-28 00:00:00
36199,54482,International,2004,Friglob,"Zagreb, Croatia",2011-09-28 00:00:00
36242,54553,Experimental,458,Francesco Paolo Addati & Efisio Nicolò Sabiucciu,"Naples, Italy",2011-10-05 00:00:00
36243,54554,Experimental,741,Francesco Paolo Addati & Efisio Nicolò Sabiucciu,"Naples, Italy",2011-10-05 00:00:00
36244,54555,Experimental,430,Francesco Paolo Addati & Efisio Nicolò Sabiucciu,"Naples, Italy",2011-10-05 00:00:00
36245,54556,Experimental,520,Francesco Paolo Addati & Efisio Nicolò Sabiucciu,"Naples, Italy",2011-10-05 00:00:00
36246,54557,Experimental,569,Francesco Paolo Addati & Efisio Nicolò Sabiucciu,"Naples, Italy",2011-10-05 00:00:00
36247,54558,Electronic,364,Kingstux,"Flemish Brabant, Belgium",2011-10-05 00:00:00
36248,54559,Electronic,294,Kingstux,"Flemish Brabant, Belgium",2011-10-05 00:00:00
36249,54560,Electronic,1065,Kingstux,"Flemish Brabant, Belgium",2011-10-05 00:00:00
36250,54561,Electronic,408,Kingstux,"Flemish Brabant, Belgium",2011-10-05 00:00:00
36251,54562,Electronic,366,Kingstux,"Flemish Brabant, Belgium",2011-10-05 00:00:00
36252,54563,Electronic,614,Kingstux,"Flemish Brabant, Belgium",2011-10-05 00:00:00
36330,54664,Pop,1377,Monday Night Fever,"Athens, Greece",2011-10-10 00:00:00
36331,54665,Pop,1224,Monday Night Fever,"Athens, Greece",2011-10-10 00:00:00
36332,54666,Pop,1840,Monday Night Fever,"Athens, Greece",2011-10-10 00:00:00
36333,54667,Pop,16752,Monday Night Fever,"Athens, Greece",2011-10-10 00:00:00
36365,54699,Folk,589,Bird of Youth,"Brooklyn, New York",2011-09-25 00:00:00
36366,54700,Folk,529,Bird of Youth,"Brooklyn, New York",2011-09-25 00:00:00
36367,54701,Folk,579,Bird of Youth,"Brooklyn, New York",2011-09-25 00:00:00
36368,54702,Folk,619,Bird of Youth,"Brooklyn, New York",2011-09-25 00:00:00
36369,54703,Folk,1145,Bird of Youth,"Brooklyn, New York",2011-09-25 00:00:00
36370,54704,Spoken,994,Bird of Youth,"Brooklyn, New York",2011-09-25 00:00:00
36372,54710,Hip-Hop,595,Frenic,"Bristol, UK",2011-09-27 00:00:00
36376,54714,Electronic,1233,dustmotes,"London, UK",2011-09-27 00:00:00
36378,54716,Hip-Hop,469,Joey Ripps,"Richmond, Virginia",2011-09-27 00:00:00
36385,54723,Rock,217,Dan Melchior und Das Menace,"Durham, NC",2011-10-11 00:00:00
36386,54724,Rock,472,Dan Melchior und Das Menace,"Durham, NC",2011-10-11 00:00:00
36387,54725,Rock,262,Dan Melchior und Das Menace,"Durham, NC",2011-10-11 00:00:00
36388,54726,Rock,751,Dan Melchior und Das Menace,"Durham, NC",2011-10-11 00:00:00
36389,54727,Rock,376,Sorrows,New York City,2011-10-01 00:00:00
36390,54728,Rock,444,Sorrows,New York City,2011-10-01 00:00:00
36391,54729,Rock,233,Sorrows,New York City,2011-10-01 00:00:00
36392,54730,Rock,394,Sorrows,New York City,2011-10-01 00:00:00
36393,54731,Rock,350,Sorrows,New York City,2011-10-01 00:00:00
36394,54732,Rock,391,Sorrows,New York City,2011-10-01 00:00:00
36395,54733,Rock,468,Sorrows,New York City,2011-10-01 00:00:00
36396,54734,Rock,894,Sorrows,New York City,2011-10-01 00:00:00
36397,54735,Rock,3600,Disco Zombies,"Leicester, UK",2011-10-01 00:00:00
36398,54736,Rock,2108,Disco Zombies,"Leicester, UK",2011-10-01 00:00:00
36432,54780,International,1097,FESTI 40 music festival,"Fada, Burkina Faso",2011-10-17 00:00:00
36433,54781,International,1198,FESTI 40 music festival,"Fada, Burkina Faso",2011-10-17 00:00:00
36434,54782,International,966,FESTI 40 music festival,"Fada, Burkina Faso",2011-10-17 00:00:00
36435,54783,International,1066,FESTI 40 music festival,"Fada, Burkina Faso",2011-10-17 00:00:00
36436,54784,International,1307,FESTI 40 music festival,"Fada, Burkina Faso",2011-10-17 00:00:00
36437,54785,International,1953,FESTI 40 music festival,"Fada, Burkina Faso",2011-10-17 00:00:00
36438,54786,International,2226,FESTI 40 music festival,"Fada, Burkina Faso",2011-10-17 00:00:00
36439,54787,International,3121,FESTI 40 music festival,"Fada, Burkina Faso",2011-10-17 00:00:00
36488,54873,Electronic,1055,Global Goon,"Liverpool, UK",2011-10-17 00:00:00
36489,54874,Electronic,8428,Global Goon,"Liverpool, UK",2011-10-17 00:00:00
36490,54875,Electronic,637,Global Goon,"Liverpool, UK",2011-10-17 00:00:00
36491,54876,Electronic,3587,Global Goon,"Liverpool, UK",2011-10-17 00:00:00
36492,54877,Electronic,419,Global Goon,"Liverpool, UK",2011-10-17 00:00:00
36493,54878,Electronic,419,Global Goon,"Liverpool, UK",2011-10-17 00:00:00
36494,54879,Electronic,410,Global Goon,"Liverpool, UK",2011-10-17 00:00:00
36495,54880,Electronic,538,Global Goon,"Liverpool, UK",2011-10-17 00:00:00
36496,54881,Electronic,542,Global Goon,"Liverpool, UK",2011-10-17 00:00:00
36497,54882,Electronic,585,Global Goon,"Liverpool, UK",2011-10-17 00:00:00
36498,54883,Electronic,731,Global Goon,"Liverpool, UK",2011-10-17 00:00:00
36499,54884,Electronic,932,Global Goon,"Liverpool, UK",2011-10-17 00:00:00
36500,54885,Electronic,1768,Global Goon,"Liverpool, UK",2011-10-17 00:00:00
36515,54914,Rock,480,Fat History Month,"Boston, MA",2011-09-29 00:00:00
36516,54915,Rock,304,Fat History Month,"Boston, MA",2011-09-29 00:00:00
36531,54930,Rock,1709,Mikal Cronin,"Orange County, California",2011-09-29 00:00:00
36544,54946,Rock,1030,Chapter 24,"London, England",2011-10-18 00:00:00
36545,54947,Rock,81,Chapter 24,"London, England",2011-10-18 00:00:00
36546,54948,Rock,72,Chapter 24,"London, England",2011-10-18 00:00:00
36547,54949,Rock,74,Chapter 24,"London, England",2011-10-18 00:00:00
36548,54950,Rock,194,Chapter 24,"London, England",2011-10-18 00:00:00
36549,54951,Rock,129,Chapter 24,"London, England",2011-10-18 00:00:00
36550,54952,Rock,178,Chapter 24,"London, England",2011-10-18 00:00:00
36551,54963,Electronic,1510,Starscream,New York City,2011-10-16 00:00:00
36552,54964,Electronic,1383,Starscream,New York City,2011-10-16 00:00:00
36553,54965,Electronic,1198,Starscream,New York City,2011-10-16 00:00:00
36554,54966,Electronic,2973,Starscream,New York City,2011-10-16 00:00:00
36555,54967,Electronic,2266,Starscream,New York City,2011-10-16 00:00:00
36599,55071,Experimental,151,The Polyps,"Portland, OR",2010-05-01 00:00:00
36601,55076,Pop,3614,The Polyps,"Portland, OR",2009-09-01 00:00:00
36602,55077,Pop,180,The Polyps,"Portland, OR",2009-09-01 00:00:00
36651,55146,Electronic,2963,Albino Ghost Monkey,"Rice Lake, WI",2009-01-13 00:00:00
36668,55165,Electronic,1312,Peter Swimm,jersey city,2009-01-13 00:00:00
36704,55214,Experimental,139,No Guru,"Brisbane, Australia",2008-01-01 00:00:00
36712,55222,Experimental,300,Terracid,"NSW, Australia",2008-01-01 00:00:00
36721,55231,International,620,Mastermind XS,Saarbrücken (Germany),2011-10-24 00:00:00
36722,55232,International,575,Mastermind XS,Saarbrücken (Germany),2011-10-24 00:00:00
36723,55233,International,579,Mastermind XS,Saarbrücken (Germany),2011-10-24 00:00:00
36724,55234,International,474,Mastermind XS,Saarbrücken (Germany),2011-10-24 00:00:00
36725,55235,International,528,Mastermind XS,Saarbrücken (Germany),2011-10-24 00:00:00
36726,55236,International,1328,Mastermind XS,Saarbrücken (Germany),2011-10-24 00:00:00
36727,55237,International,701,Mastermind XS,Saarbrücken (Germany),2011-10-24 00:00:00
36728,55238,International,585,Mastermind XS,Saarbrücken (Germany),2011-10-24 00:00:00
36729,55240,International,727,Mastermind XS,Saarbrücken (Germany),2011-10-24 00:00:00
36730,55241,International,708,Mastermind XS,Saarbrücken (Germany),2011-10-24 00:00:00
36731,55242,International,800,Mastermind XS,Saarbrücken (Germany),2011-10-24 00:00:00
36739,55250,Rock,99,Zounds,"Reading, UK",2011-10-22 00:00:00
36740,55251,Rock,115,Zounds,"Reading, UK",2011-10-22 00:00:00
36741,55252,Rock,93,Zounds,"Reading, UK",2011-10-22 00:00:00
36742,55253,Rock,215,Zounds,"Reading, UK",2011-10-22 00:00:00
36743,55254,Rock,162,Zounds,"Reading, UK",2011-10-22 00:00:00
36744,55255,Rock,593,Zounds,"Reading, UK",2011-10-22 00:00:00
36745,55256,Rock,825,Wild Flag,"Portland, OR and Washington, DC",2011-10-22 00:00:00
36746,55257,Rock,505,Wild Flag,"Portland, OR and Washington, DC",2011-10-22 00:00:00
36747,55258,Rock,331,Wild Flag,"Portland, OR and Washington, DC",2011-10-22 00:00:00
36748,55259,Rock,802,Wild Flag,"Portland, OR and Washington, DC",2011-10-22 00:00:00
36749,55260,Rock,615,Wild Flag,"Portland, OR and Washington, DC",2011-10-22 00:00:00
36750,55261,Rock,848,Wild Flag,"Portland, OR and Washington, DC",2011-10-22 00:00:00
